   20.8897171       19.8643703    
   20.9936466       19.9224339    
   21.0975761       19.9804878    
   21.2015057       20.0385323    
   21.3054352       20.0965672    
   21.4093647       20.1545925    
   21.5132942       20.2126083    
   21.6172237       20.2706146    
   21.7211533       20.3286114    
   21.8250828       20.3865986    
   21.9290123       20.4445763    
   22.0329418       20.5025444    
   22.1368713       20.5605030    
   22.2408009       20.6184521    
   22.3447304       20.6763916    
   22.4486599       20.7343216    
   22.5525894       20.7922421    
   22.6565189       20.8501530    
   22.7604485       20.9080544    
   22.8643780       20.9659462    
   22.9683075       21.0238285    
   23.0722370       21.0817013    
   23.1761665       21.1395645    
   23.2800961       21.1974182    
   23.3840256       21.2552624    
   23.4879551       21.3130970    
   23.5918846       21.3709221    
   23.6958141       21.4287376    
   23.7997437       21.4865437    
   23.9036732       21.5443401    
   24.0076027       21.6021271    
   24.1115322       21.6599045    
   24.2154617       21.7176723    
   24.3193913       21.7754307    
   24.4233208       21.8331795    
   24.5272503       21.8909187    
   24.6311798       21.9486485    
   24.7351093       22.0063686    
   24.8390388       22.0640793    
   24.9429684       22.1217804    
   25.0468979       22.1794720    
   25.1508274       22.2371540    
   25.2547569       22.2948265    
   25.3586864       22.3524895    
   25.4626160       22.4101429    
   25.5665455       22.4677868    
   25.6704750       22.5254211    
   25.7744045       22.5830460    
   25.8783340       22.6406612    
   25.9822636       22.6982670    
   26.0861931       22.7558632    
   26.1901226       22.8134499    
   26.2940521       22.8710270    
   26.3979816       22.9285946    
   26.5019112       22.9861526    
   26.6058407       23.0437012    
   26.7097702       23.1012402    
   26.8136997       23.1587696    
   26.9176292       23.2162895    
   27.0215588       23.2737999    
   27.1254883       23.3313007    
   27.2294178       23.3887920    
   27.3333473       23.4462738    
   27.4372768       23.5037460    
   27.5412064       23.5612087    
   27.6451359       23.6186619    
   27.7490654       23.6761055    
   27.8529949       23.7335396    
   27.9569244       23.7909641    
   28.0608540       23.8483791    
   28.1647835       23.9057846    
   28.2687130       23.9631805    
   28.3726425       24.0205669    
   28.4765720       24.0779438    
   28.5805016       24.1353111    
   28.6844311       24.1926689    
   28.7883606       24.2500172    
   28.8922901       24.3073559    
   28.9962196       24.3646851    
   29.1001492       24.4220047    
   29.2040787       24.4793148    
   29.3080082       24.5366154    
   29.4119377       24.5939064    
   29.5158672       24.6511879    
   29.6197968       24.7084599    
   29.7237263       24.7657223    
   29.8276558       24.8229752    
   29.9315853       24.8802185    
   30.0355148       24.9374523    
   30.1394444       24.9946766    
   30.2433739       25.0518913    
